FIPS,Yield,Year,Land_Area,Acres_Planted
39113,32.8,1996,461.55,43400
39135,38.8,1996,424.12,75300
39165,36.8,1996,401.31,44000
39011,35.1,1996,401.39,91000
39021,32,1996,428.67,82100
39023,39.2,1996,397.47,70700
39037,36.8,1996,598.1,143700
39065,35.3,1996,470.4,115700
39091,31.7,1996,458.43,78700
39107,35.1,1996,462.45,102500
39109,36.7,1996,406.58,82000
39149,32.2,1996,407.68,83600
40017,33.7,1996,896.63,2000
40037,36,1996,950.14,600
40051,35,1996,1100.5,700
40087,34.6,1996,570.7,7500
40107,27.1,1996,618.57,700
40109,35,1996,708.82,800
40119,30,1996,684.7,500
40125,26.9,1996,787.67,3400
40133,32,1996,632.84,500
40001,23.7,1996,573.48,2000
40061,25.7,1996,576.52,3700
40063,20.5,1996,804.65,2300
40091,27.6,1996,618.5,3000
40101,27.7,1996,810.45,24500
40111,25.9,1996,697.35,6000
40135,30.8,1996,673.27,12000
40047,25.7,1996,1058.47,800
40053,26.7,1996,1000.87,700
40071,27.2,1996,919.73,8500
40103,29.4,1996,731.9,1800
40035,18.8,1996,761.35,13000
40041,18,1996,738.18,3000
40097,20,1996,655.39,8000
40105,21.8,1996,565.78,6000
40113,21.3,1996,2246.36,8000
40115,20.7,1996,470.82,30000
40117,25.3,1996,567.95,8000
40131,22.4,1996,675.63,9000
40143,21.2,1996,570.25,9000
40145,28,1996,561.56,45000
40147,18.4,1996,415.45,13000
40139,38.6,1996,2041.26,950
40013,26.3,1996,904.47,4000
40049,31.1,1996,802.12,11700
40099,22.5,1996,416.46,600
40023,28.3,1996,770.36,6000
40079,31.5,1996,1589.21,16600
40089,32,1996,1850.01,18000
40015,23.3,1996,1278.29,3100
42013,41,1996,525.8,1700
42027,41,1996,1109.92,6200
42037,37,1996,483.11,8500
42043,42,1996,525.05,9500
42061,41,1996,874.64,1000
42067,40,1996,391.35,3200
42087,39,1996,411.03,1300
42093,39,1996,130.24,4900
42097,38,1996,458.37,20000
42099,40,1996,551.45,5500
42109,39,1996,328.71,4500
42119,40,1996,315.98,7500
42077,37,1996,345.17,11400
42079,37,1996,890.33,500
42089,37,1996,608.29,700
42095,39,1996,369.67,11500
42107,40,1996,778.63,4500
42035,43,1996,887.98,800
42081,42,1996,1228.59,3500
42039,39,1996,1012.3,2200
42049,36,1996,799.15,3700
42085,37,1996,672.57,4000
42121,40,1996,674.28,600
42001,39,1996,518.67,13000
42041,44,1996,545.46,5800
42055,46,1996,772.22,10700
42133,38,1996,904.18,34500
42011,43,1996,856.51,20500
42017,37,1996,604.31,12500
42029,44,1996,750.51,17500
42071,41,1996,943.81,28000
42075,42,1996,361.83,12000
42091,37,1996,483.04,4500
42051,39,1996,790.34,700
42111,41,1996,1074.37,500
42125,36,1996,856.99,1700
42129,37,1996,1027.55,1600
42005,36,1996,653.2,1000
42019,37,1996,788.6,1400
42063,39,1996,827.03,2100
42073,38,1996,358.18,2000
45017,24,1996,381.15,9100
45027,25,1996,606.94,41900
45061,27,1996,410.18,33900
45063,23,1996,698.91,10100
45075,22,1996,1106.1,34700
45079,23,1996,757.07,12600
45085,27,1996,665.07,41000
45025,26,1996,799.08,9000
45031,25,1996,561.15,54700
45033,25,1996,404.87,42700
45041,25,1996,799.96,55000
45043,26,1996,813.55,3000
45051,25,1996,1133.9,42500
45067,24,1996,489.23,24800
45069,26,1996,479.67,27000
45089,24,1996,934.16,16100
45055,31,1996,726.56,3200
45057,31,1996,549.16,1000
45091,28,1996,680.59,1400
45007,28,1996,715.43,2300
45021,30,1996,392.66,700
45045,28,1996,785.12,400
45059,26,1996,713.8,600
45073,28,1996,626.33,1300
45083,30,1996,807.93,1400
45005,24,1996,408.09,16300
45009,23,1996,393.37,11400
45011,24,1996,548.39,8800
45013,26,1996,576.28,500
45015,28,1996,1098.86,2100
45019,26,1996,916.09,600
45029,23,1996,1056.49,10700
45035,26,1996,573.23,9300
45049,23,1996,559.9,11500
45053,25,1996,655.32,600
45001,25,1996,490.48,300
45003,26,1996,1071.03,8000
45037,28,1996,500.41,1600
45071,26,1996,630.04,4300
45081,25,1996,452.78,2700
46003,36,1996,708.42,21000
46005,31,1996,1258.71,48500
46015,32,1996,817.24,9500
46059,26,1996,1436.61,4400
46073,29,1996,526.23,3100
46119,24,1996,1006.82,4800
46011,30,1996,792.21,103000
46035,37,1996,435.56,40000
46061,37,1996,434.51,50000
46077,31,1996,832.24,88000
46079,32,1996,563.28,1e+05
46087,40,1996,574.2,99000
46097,34,1996,570.31,45000
46099,37,1996,807.15,137000
46101,33,1996,519.39,104000
46111,34,1996,569.32,18000
46013,30,1996,1712.98,116000
46021,23,1996,733.68,1700
46045,20,1996,1125.96,4500
46049,24,1996,981.75,19000
46107,26,1996,861.14,2000
46115,28,1996,1503.93,136000
46025,29,1996,957.6,58000
46029,27,1996,688.5,81000
46037,26,1996,1027.87,69000
46039,27,1996,622.69,85000
46051,27,1996,681.46,108000
46057,31,1996,507.23,77000
46091,24,1996,838.07,46000
46109,30,1996,1101.04,141000
46053,38,1996,1014.96,15000
46123,26,1996,1612.45,2700
46009,39,1996,563.7,85000
46023,38,1996,1097.49,71000
46027,42,1996,412.19,91000
46043,39,1996,431.8,34000
46067,40,1996,812.9,125000
46083,39,1996,577.28,133000
46125,42,1996,617.06,130000
46127,43,1996,460.54,103000
46135,40,1996,521.16,81000
47003,34,1996,473.64,8500
47015,41,1996,265.64,7300
47027,33,1996,236.54,600
47041,32,1996,304.35,4300
47055,44,1996,610.93,6600
47103,38,1996,570.34,16200
47111,35,1996,307.14,2700
47117,34,1996,375.46,2000
47119,36,1996,613.14,8400
47149,33,1996,619.36,8200
47159,37,1996,314.29,1600
47165,34,1996,529.45,8600
47169,37,1996,114.19,800
47187,38,1996,582.6,6800
47189,36,1996,570.83,1100
47007,35,1996,406.42,2100
47031,36,1996,428.96,16300
47049,36,1996,498.61,1100
47051,33,1996,554.54,19200
47061,39,1996,360.53,1700
47115,31,1996,498.16,6100
47133,37,1996,433.48,1000
47153,33,1996,265.86,1100
47177,34,1996,432.68,5700
47185,38,1996,376.67,1100
47045,35,1996,512.33,123000
47095,37,1996,165.78,62000
47097,34,1996,471.99,87000
47131,39,1996,544.73,97000
47157,31,1996,763.17,50000
47167,35,1996,458.37,75000
47009,39,1996,558.71,2700
47059,37,1996,622.16,1900
47063,33,1996,161.18,1000
47089,39,1996,274.08,1000
47105,35,1996,229.22,1300
47107,34,1996,430.12,2400
47121,30,1996,195.12,1000
47123,32,1996,635.56,3900
47139,32,1996,434.68,3300
47143,29,1996,315.38,2300
47005,35,1996,394.14,4600
47017,34,1996,599.25,24000
47023,34,1996,285.74,9300
47033,34,1996,265.53,17500
47039,35,1996,333.84,3900
47047,33,1996,704.79,46000
47053,37,1996,602.74,85000
47069,34,1996,667.77,16500
47071,33,1996,577.32,18500
47075,33,1996,533.11,37000
47077,36,1996,520.07,12400
47079,35,1996,562.1,33000
47113,33,1996,557.12,19000
47109,30,1996,562.86,18300
47183,38,1996,580.36,67000
47021,40,1996,302.44,2200
47043,37,1996,489.9,800
47081,38,1996,612.5,2500
47085,42,1996,530.98,4400
47099,40,1996,617.13,9100
47125,33,1996,539.18,14900
47135,33,1996,414.73,2300
47147,35,1996,476.29,34000
47161,31,1996,459.33,2400
47181,34,1996,734.1,3500
48085,21.5,1996,841.22,2100
48097,17.2,1996,874.76,1500
48113,27.7,1996,871.28,3200
48119,34.8,1996,256.83,6600
48121,27.9,1996,878.43,2100
48139,18.3,1996,935.49,2600
48145,13.3,1996,765.48,7500
48147,29.4,1996,890.84,28400
48181,22.2,1996,932.8,3200
48231,23.4,1996,840.32,5500
48257,36.4,1996,780.7,2200
48277,32.1,1996,907.19,19500
48309,12.5,1996,1037.1,5400
48037,29.7,1996,885.01,14800
48387,25.7,1996,1036.58,10000
48473,21.3,1996,513.43,2200
48065,28.7,1996,920.22,2200
48069,41.8,1996,894.43,2600
48153,32.2,1996,992.14,4500
48189,28,1996,1004.68,7600
48437,36.9,1996,890.16,2000
48089,26.7,1996,960.27,1700
48279,43.5,1996,1016.18,4100
48303,27.6,1996,895.6,2300
48039,25.7,1996,1357.7,12800
48057,21.3,1996,506.84,4800
48071,21.3,1996,597.14,7700
48157,14.9,1996,861.48,3600
48201,20.9,1996,1703.48,5400
48239,18.8,1996,829.43,5000
48245,27.5,1996,876.3,2900
48291,25.8,1996,1158.42,47200
48321,17.6,1996,1100.28,9900
48469,25,1996,882.14,14000
48481,16,1996,1086.15,9800
51007,37,1996,355.27,4700
51011,26,1996,333.49,600
51031,29,1996,503.87,2400
51033,36,1996,527.51,18300
51041,38,1996,423.3,1800
51075,31,1996,281.42,3300
51085,39,1996,468.54,21200
51087,41,1996,233.7,5900
51109,31,1996,496.3,1800
51137,40,1996,340.78,3500
51145,31,1996,260.22,1100
51177,35,1996,401.5,3300
51001,32,1996,449.5,44300
51036,37,1996,182.82,8900
51057,33,1996,257.12,19700
51073,36,1996,217.81,8700
51095,40,1996,142.44,2000
51097,31,1996,315.14,16000
51099,37,1996,179.64,6800
51101,33,1996,273.94,17500
51103,33,1996,133.25,8400
51115,31,1996,85.93,3100
51119,36,1996,130.31,9000
51127,30,1996,209.73,5200
51131,32,1996,211.61,25400
51133,33,1996,191.3,17800
51159,37,1996,191.49,11600
51193,34,1996,229.37,20000
51043,40,1996,176.18,1700
51047,34,1996,379.23,3800
51061,40,1996,647.45,7500
51069,37,1996,413.5,800
51107,36,1996,515.56,7400
51113,39,1996,320.68,2900
51153,39,1996,336.4,2400
51165,45,1996,849.09,3800
51171,45,1996,508.78,4100
51179,30,1996,268.96,1500
51025,28,1996,566.17,5000
51550,30,1996,340.8,29000
51053,38,1996,503.72,13400
51081,29,1996,295.23,6200
51093,33,1996,315.61,13700
51117,32,1996,625.49,8400
51149,32,1996,265.16,9000
51175,35,1996,599.14,12700
51800,34,1996,400.17,17300
51181,36,1996,278.95,11300
51183,32,1996,490.22,16600
51810,32,1996,249.02,12400
51083,28,1996,817.84,4000
51111,32,1996,431.68,1200
51143,33,1996,968.94,3900
51015,38,1996,967,1800
55001,33,1996,645.65,11400
55047,39,1996,349.44,10400
55057,28,1996,766.93,15200
55077,37,1996,455.6,5600
55097,31,1996,800.68,3700
55135,34,1996,747.71,7700
55137,36,1996,626.15,6800
55141,26,1996,793.12,5800
55009,27,1996,529.71,10200
55015,38,1996,318.24,12300
55029,34,1996,481.98,1900
55039,39,1996,719.55,31900
55061,30,1996,342.52,3500
55071,38,1996,589.08,8500
55087,42,1996,637.52,21800
55117,32,1996,511.27,14400
55139,36,1996,434.49,27700
55019,35,1996,1209.82,8500
55073,35,1996,1544.98,7400
55119,28,1996,974.88,2000
55067,33,1996,870.64,900
55075,38,1996,1399.35,1400
55083,31,1996,997.99,4100
55115,38,1996,893.06,6700
55005,34,1996,862.71,5800
55013,25,1996,821.85,3100
55017,33,1996,1008.37,12700
55095,31,1996,913.96,9500
55021,40,1996,765.53,30100
55025,45,1996,1197.24,46400
55027,41,1996,875.62,33800
55045,41,1996,583.96,25900
55055,37,1996,556.47,38800
55105,41,1996,718.14,82900
55059,30,1996,271.99,31300
55079,25,1996,241.4,2700
55089,27,1996,233.08,8400
55101,30,1996,332.5,46000
55127,35,1996,555.13,58900
55131,35,1996,430.7,11300
55133,38,1996,549.57,20000
55023,42,1996,570.66,3000
55043,49,1996,1146.85,18700
55049,43,1996,762.58,10400
55065,45,1996,633.59,29900
55103,40,1996,586.15,5300
55111,38,1996,830.9,16400
55123,36,1996,791.58,3300
55011,41,1996,671.64,9100
55033,33,1996,850.11,22200
55035,36,1996,637.98,9400
55053,32,1996,987.72,10600
55063,27,1996,451.69,6300
55081,33,1996,900.78,6300
55091,41,1996,231.98,10800
55093,36,1996,573.75,15900
55109,30,1996,722.33,22000
55121,37,1996,732.96,19500
01047,19,1995,978.69,15000
01065,20,1995,643.94,7000
01085,22,1995,715.91,3000
01101,20,1995,784.25,3000
01003,29,1995,1589.78,40000
01035,28,1995,850.16,600
01097,27,1995,1229.44,2700
01099,26,1995,1025.67,1200
01129,24,1995,1080.21,1000
01009,21,1995,644.78,1300
01015,23,1995,605.87,4200
01019,18,1995,553.7,8800
01043,22,1995,734.84,3800
01049,25,1995,777.09,6700
01055,19,1995,534.99,1700
01071,27,1995,1077.87,26000
01095,20,1995,565.84,5000
01059,25,1995,633.82,2100
01077,27,1995,667.7,5300
01079,26,1995,690.68,4900
01083,24,1995,559.94,13000
01089,24,1995,801.59,25000
01093,26,1995,742.29,2800
01103,22,1995,579.34,5900
01057,25,1995,627.66,1200
01075,23,1995,604.85,2300
01107,21,1995,881.41,7300
01121,17,1995,736.78,7100
01039,27,1995,1030.46,1100
05029,24,1995,552.25,28000
05045,24,1995,647.88,14000
05059,23,1995,615.2,2000
05105,24,1995,551.4,6000
05119,24,1995,759.76,44000
05001,33,1995,988.77,192000
05035,27,1995,609.76,190000
05037,29.4,1995,616.38,198000
05077,24,1995,602.62,172000
05085,25,1995,770.73,145000
05095,25,1995,607.12,114000
05107,25,1995,695.66,172000
05117,28,1995,647.96,145000
05123,26,1995,634.77,166000
05147,26,1995,586.79,155000
05021,25,1995,639.46,118000
05031,29,1995,707.21,104000
05055,27,1995,577.7,84000
05063,22,1995,763.95,43000
05067,24,1995,633.94,168000
05075,28,1995,587.61,96000
05093,29,1995,900.57,210000
05111,26,1995,758.39,150000
05121,29,1995,652.19,47000
05145,31,1995,1035.08,70000
05019,20,1995,866.07,12000
05099,22,1995,617.84,2000
05003,21,1995,925.35,43000
05017,22,1995,644.3,120000
05041,22,1995,768.15,108000
05043,23,1995,828.36,30000
05069,22,1995,870.75,103000
05079,22,1995,561.52,67000
05057,18,1995,727.52,3000
05073,19,1995,528.27,13000
05081,16,1995,532.25,21000
05091,16,1995,625.58,26000
05033,22,1995,593.09,17000
05047,24,1995,608.86,2000
05071,22,1995,659.8,4000
05083,26,1995,708.12,7000
05115,24,1995,812.55,12000
05131,23,1995,531.91,4000
05149,22,1995,929.98,13000
10001,21.6,1995,586.18,79000
10003,25,1995,426.29,27000
10005,18,1995,936.08,129000
12013,29.1,1995,567.33,4600
12033,39.7,1995,656.46,3600
12039,34,1995,516.33,600
12059,24,1995,478.78,1600
12063,26.5,1995,917.76,7400
12065,19,1995,598.1,1000
12091,25,1995,930.25,400
12113,29.2,1995,1011.6,1400
12131,16,1995,1037.62,1100
12133,30,1995,582.8,1200
13021,20,1995,249.76,700
13023,22.1,1995,215.87,2500
13079,19.4,1995,324.89,1800
13091,28,1995,495.89,1500
13153,19.8,1995,375.54,10000
13167,21.9,1995,303.01,7500
13175,25.3,1995,807.3,13300
13209,23,1995,239.52,4500
13217,20,1995,272.16,500
13225,19,1995,150.27,4000
13235,21.6,1995,249.03,4500
13283,20.7,1995,199.44,2800
13289,22,1995,358.4,1500
13303,26.5,1995,678.45,10000
13309,24.2,1995,295.48,2500
13031,29.3,1995,672.81,20000
13033,26.4,1995,826.97,15000
13043,33.4,1995,243.04,4300
13103,32.6,1995,477.7,4000
13107,26.7,1995,680.6,6000
13125,25,1995,143.74,800
13163,28.8,1995,526.48,18000
13165,26.6,1995,347.28,5300
13245,25,1995,324.33,1000
13251,31.1,1995,645.1,15000
13157,22.9,1995,339.66,700
13219,26.3,1995,184.29,900
13297,19.3,1995,325.68,1500
13011,26,1995,232.09,500
13105,20.7,1995,351.06,1600
13119,22.2,1995,261.5,1000
13147,21.8,1995,232.39,6100
13195,20.8,1995,282.31,1300
13015,28.2,1995,459.54,4800
13055,30,1995,313.34,1100
13115,34.4,1995,509.91,2000
13129,41.8,1995,355.81,6600
13213,32.3,1995,344.47,2400
13233,26,1995,310.33,2100
13295,26.9,1995,446.38,1300
13003,25,1995,339.38,800
13017,24,1995,250.12,550
13019,23.9,1995,451.9,1800
13027,30,1995,493.05,1000
13069,27.9,1995,575.1,2000
13071,28.4,1995,544.15,2000
13075,25.7,1995,227.16,800
13081,22.9,1995,272.58,2500
13093,20.8,1995,391.94,9000
13155,25.3,1995,354.34,1800
13161,27.7,1995,330.74,1300
13185,28.9,1995,496.07,2800
13271,25,1995,437.3,1900
13277,26.3,1995,258.91,800
13315,25.5,1995,377.7,600
13321,25,1995,570.7,2500
13001,30,1995,507.08,3500
13005,29,1995,258.58,2000
13029,31.3,1995,435.97,800
13109,31.4,1995,182.85,3000
13183,32.9,1995,400.29,700
13229,36.2,1995,316.49,2200
13267,35.4,1995,479.4,19000
13279,29.3,1995,364,4200
13299,30,1995,892.46,2000
13305,37.5,1995,641.78,1300
13007,31.3,1995,341.94,900
13037,33,1995,280.37,1000
13087,28.2,1995,597.14,1700
13095,29,1995,328.69,1000
13099,26.7,1995,512.59,2000
13131,29.4,1995,454.53,2000
13177,25.2,1995,355.78,2800
13201,27,1995,282.42,1000
13205,30,1995,512.08,1200
13243,26.4,1995,428.24,3000
13253,26.7,1995,235.23,1000
13261,27.2,1995,482.7,7000
13273,25.9,1995,335.44,3000
13275,25.9,1995,544.6,3000
13077,22.2,1995,440.89,500
13143,23.3,1995,282.17,650
13151,25.9,1995,322.13,3000
13171,21.1,1995,183.5,1000
13193,19.9,1995,400.64,8500
13197,20.8,1995,366,1600
13231,20,1995,216.09,500
13249,22.2,1995,166.91,1000
13255,20,1995,196.47,800
13269,20.5,1995,376.69,2500
17039,41.5,1995,397.51,95000
17107,42.5,1995,618.06,159000
17115,39.5,1995,580.69,138000
17123,41.5,1995,386.79,77000
17125,38.5,1995,539.24,75000
17113,45.5,1995,1183.38,298000
17129,40.5,1995,314.44,72000
17143,42.5,1995,619.21,83000
17175,45.5,1995,288.08,65000
17179,44.5,1995,648.97,118000
17203,45.5,1995,527.8,120000
17019,43.5,1995,996.27,251000
17053,43,1995,485.62,132000
17075,39.5,1995,1117.32,278000
17091,38.5,1995,676.56,134000
17105,42.5,1995,1044.29,290000
17147,43,1995,439.2,120000
17183,40.5,1995,898.37,215000
17023,41,1995,501.42,111000
17025,28.5,1995,468.32,105000
17029,41,1995,508.29,110000
17033,35,1995,443.63,89000
17035,38,1995,346.02,74000
17041,44.5,1995,416.66,110000
17045,42.5,1995,623.37,140000
17049,35.5,1995,478.78,95000
17051,29,1995,716.48,128000
17079,35,1995,494.51,120000
17101,32.5,1995,372.18,72000
17121,28,1995,572.36,103000
17139,41,1995,335.94,80000
17159,30.5,1995,359.99,90000
17173,36,1995,758.52,153000
17007,42.5,1995,280.72,46000
17031,38,1995,945.33,11000
17037,46.5,1995,631.31,126000
17043,36,1995,327.5,6000
17063,41.5,1995,418.04,92000
17089,46.5,1995,520.06,67000
17093,41,1995,320.34,66000
17099,41,1995,1135.12,251000
17097,33.5,1995,443.67,19000
17111,46,1995,603.17,64000
17197,37.5,1995,836.91,122000
17011,43.5,1995,869.03,151000
17015,51.5,1995,444.81,29000
17073,44.5,1995,822.99,132000
17085,51,1995,601.09,17000
17103,44.5,1995,724.9,133000
17131,44.5,1995,561.2,90000
17141,48,1995,758.57,88000
17155,44.5,1995,160.16,30000
17161,43,1995,427.64,47000
17177,50,1995,564.52,45000
17195,47,1995,684.25,90000
17201,45,1995,513.36,43000
17047,34.5,1995,222.42,45000
17055,28.5,1995,408.89,64000
17059,35,1995,323.07,61000
17065,31,1995,434.67,82000
17069,34.5,1995,177.53,3000
17081,28.5,1995,571.17,75000
17127,33,1995,237.22,31000
17151,33.5,1995,368.77,9000
17165,27,1995,379.82,43000
17185,38,1995,223.25,52000
17191,29.5,1995,713.81,129000
17193,33,1995,494.77,101000
17003,27.5,1995,235.51,31000
17027,34.5,1995,474.09,93000
17077,27.5,1995,584.08,63000
17087,29,1995,343.92,10000
17133,31.5,1995,385.01,56000
17145,26,1995,441.76,65000
17153,29.5,1995,199.18,30000
17157,27,1995,575.5,74000
17163,28.5,1995,657.76,113000
17181,32,1995,413.46,23000
17189,25.5,1995,562.57,134000
17199,24.5,1995,420.15,18000
17001,38,1995,855.2,128000
17009,37,1995,305.61,43000
17057,37.5,1995,865.59,118000
17067,39,1995,793.73,160000
17071,42,1995,378.87,51000
17095,43.5,1995,716.39,123000
17109,40,1995,589.41,123000
17169,37.5,1995,437.27,63000
17187,44.5,1995,542.41,101000
17005,28,1995,380.28,76000
17013,37,1995,253.82,19000
17017,39.5,1995,375.82,71000
17021,39.5,1995,709.38,176000
17061,41.5,1995,543.02,91000
17083,38.5,1995,369.27,55000
17117,38.5,1995,862.91,165000
17119,31.5,1995,715.58,123000
17135,36.5,1995,703.69,142000
17137,43.5,1995,568.79,114000
17149,40,1995,831.38,98000
17167,42,1995,868.3,2e+05
17171,39,1995,250.91,40000
18005,40,1995,406.91,61300
18011,40.9,1995,422.91,102600
18023,41.8,1995,405.07,102900
18031,46.8,1995,372.57,58000
18053,40.4,1995,414.07,91100
18057,40,1995,394.27,65200
18059,40,1995,306.02,70100
18063,43.9,1995,406.91,61200
18067,42.9,1995,293.06,74400
18081,44.4,1995,320.43,45100
18095,43.4,1995,451.92,91200
18097,39.9,1995,396.3,12900
18109,42.8,1995,403.97,40100
18139,42.6,1995,408.12,90500
18145,40.7,1995,411.15,85400
18159,44.8,1995,260.54,78000
18009,36.1,1995,165.08,39800
18035,38.1,1995,392.12,87000
18041,38.9,1995,215.01,27200
18065,36.7,1995,391.88,78900
18075,34.4,1995,383.91,78500
18135,37,1995,452.38,97100
18161,44.8,1995,161.22,23500
18177,36.2,1995,401.74,53000
18015,42.3,1995,372.22,73700
18017,42.3,1995,412.15,75200
18039,39.3,1995,463.17,34500
18049,35.5,1995,368.39,56300
18085,38.4,1995,531.38,64000
18099,39.7,1995,443.63,61200
18103,40.2,1995,373.84,68400
18141,42.1,1995,457.85,46100
18169,40.8,1995,412.43,65600
18001,37.3,1995,339.03,78000
18003,41.6,1995,657.31,86700
18033,38,1995,362.82,48400
18069,37.6,1995,382.65,81000
18087,40.6,1995,379.62,22300
18113,39.6,1995,410.84,40100
18151,39.8,1995,308.94,22600
18179,36.4,1995,368.09,93600
18183,41.5,1995,335.57,52300
18007,41,1995,406.42,121200
18073,34.9,1995,559.62,102900
18091,40.8,1995,598.3,69300
18089,40.1,1995,498.96,55900
18111,38.2,1995,401.76,81200
18127,41.5,1995,418.15,53300
18131,33.7,1995,433.65,76200
18149,33.5,1995,309.13,23100
18181,40.3,1995,505.12,121900
18013,41.9,1995,311.98,1200
18025,37.1,1995,305.64,2000
18043,36.5,1995,147.93,2100
18061,35.3,1995,484.52,20600
18071,39.9,1995,509.31,55300
18093,33.8,1995,449.17,12500
18105,34.8,1995,394.51,4700
18117,39.7,1995,398.39,13000
18123,40.1,1995,381.73,7400
18175,36.7,1995,513.73,26200
18019,37.7,1995,372.86,26700
18029,33.6,1995,305.03,5900
18047,42,1995,384.43,19600
18077,38.8,1995,360.63,25900
18079,38.4,1995,376.58,37200
18137,39.8,1995,446.43,40400
18143,38.8,1995,190.4,19800
18027,39.7,1995,429.49,46800
18037,38.6,1995,427.27,31500
18051,37.9,1995,487.49,92000
18055,39.5,1995,542.49,40800
18083,35.4,1995,516.03,116000
18101,41.9,1995,335.74,9600
18125,36.6,1995,334.24,32000
18129,38.1,1995,409.57,87900
18147,33.9,1995,396.74,55700
18153,36.1,1995,447.14,67300
18163,41,1995,233.48,31100
18173,34.9,1995,384.82,34300
18021,39.5,1995,357.54,51700
18045,39.9,1995,395.66,83300
18107,41.8,1995,504.61,101900
18119,37.3,1995,385.29,19700
18121,42,1995,444.66,53200
18133,44.9,1995,480.53,58700
18157,41.1,1995,499.81,93600
18165,40.5,1995,256.88,39100
18167,34,1995,403.31,53000
18171,40.4,1995,364.68,80800
19015,50.1,1995,571.57,125000
19049,45.2,1995,588.45,112000
19075,53.5,1995,501.86,126000
19079,49.2,1995,576.75,141000
19083,51.8,1995,569.31,118000
19099,49.1,1995,730.42,115000
19127,52.8,1995,572.5,96000
19153,50.4,1995,573.79,83000
